Sample,X,Y,Z
832,0.098,0.043,-0.867
833,-0.363,-0.289,-1.027
834,0.016,0.109,-1.188
835,-0.023,0.293,-1.145
836,-0.465,0.020,-0.906
837,-0.078,-0.086,-0.773
838,0.203,0.168,-0.750
839,0.211,-0.012,-1.102
840,-0.230,-0.043,-1.301
841,-0.094,-0.031,-1.180
842,0.230,0.141,-1.023
843,0.102,-0.102,-0.875
844,-0.059,-0.238,-0.891
845,-0.102,0.039,-1.051
846,-0.188,0.094,-1.035
847,-0.285,-0.066,-0.906
848,-0.020,0.074,-0.895
849,0.207,-0.066,-0.961
850,-0.121,-0.105,-1.109
851,-0.059,-0.020,-1.125
852,-0.047,-0.059,-1.062
853,0.223,0.086,-1.016
854,0.379,-0.020,-0.953
855,-0.223,-0.031,-1.109
856,-0.430,-0.348,-1.133
857,-0.105,0.289,-1.016
858,-0.219,-0.117,-0.867
859,0.000,0.004,-0.902
860,0.344,0.094,-0.961
861,0.020,0.020,-1.070
862,-0.219,-0.039,-1.035
863,-0.012,0.105,-1.078
864,0.117,-0.055,-0.957
